chunk_id,codigo_ramo,nombre_ramo,semestre,tipo_documento,ruta_archivo,texto
AEA605_1,AEA605,Dirección Estratégica de RRHH,6,programa,documentos/semestre_06/06_AEA605_direccion_estrategica_de_rrhh.pdf,"smos a casos
reales/prácticos, con fuerte énfasis en la estrategia. Donde el estudiante abordará los principales conceptos, herramientas, estrategias y técnicas de
Recursos Humanos para lograr generar satisfacción de las necesidades y beneficios de los clientes internos y externos y asegurar la generación de valor
para la empresa. El estudiante durante la asignatura realizará análisis de los diferentes entornos de mercados y de administraciones , los conceptos de
producción, comercial y la relaciones humanas en los equipos de trabajo, además de la gestión individual y colectiva de los aspectos relacionados con la
comunicación, objetivos comunes e interacción de los colaboradores, la gestión de las personas, individuos , colaboradores, los sistemas de talentos
humanos y los aspectos fundamentales de la promoción y la aplicación de las estrategias en la dirección de trabajadores,  para poder lograr construir un
Plan Estratégico y funcional de recursos humanos para entregar un servicio de calidad en función de los requerimientos del mercado. 
Adicionalmente esta asignatura pretende potenciar y profundizar habilidades de los estudiantes para el desempeño laboral que forma parte del
programa PÚLSAR-UDLA, donde el contenido técnico del curso de Dirección de RR.HH, está cruzado por las cuatro habilidades –EXPRESIÓN EFECTIVA,
AUTOAPRENDIZAJE, FOCO EN EL CLIENTE, TRABAJO EN EQUIPO- que PÚLSAR a partir de una o varias actividades ejecutadas por el estudiante para facilitar
el aprendiza"
AEA605_2,AEA605,Dirección Estratégica de RRHH,6,programa,documentos/semestre_06/06_AEA605_direccion_estrategica_de_rrhh.pdf,"curso de Dirección de RR.HH, está cruzado por las cuatro habilidades –EXPRESIÓN EFECTIVA,
AUTOAPRENDIZAJE, FOCO EN EL CLIENTE, TRABAJO EN EQUIPO- que PÚLSAR a partir de una o varias actividades ejecutadas por el estudiante para facilitar
el aprendizaje y especialmente la práctica de las habilidades predefinidas. 
La Asignatura de administración estratégica de recursos humanos es una asignatura de formación que utiliza como métodos de enseñanza: el método
tradicional, el método facilitador de la comprensión y en forma predominante el método de revisión del desempeño. Las estrategias de enseñanza
aprendizaje que se recomiendan para el desarrollo de la asignatura son: la discusión en grupos y exposición oral del estudiante, estudio de casos de
empresas y trabajo colaborativo. 
La evaluación de la asignatura considera cátedras, ejercicios y un examen final: donde las cátedras son pruebas escritas en que se pregunta respecto de los
contenidos, en base a un mix de preguntas: de verdadero-falso, de selección múltiple, preguntas de desarrollo y casos prácticos de análisis. El examen final
es la propuesta de un Plan estratégico funcional del área de recursos humanos inserto en la organización moderna.   
Carrera Online
La evaluación de la asignatura considera cuatro trabajos y un examen final.
Los cuatro trabajos consisten en una evaluación escrita que considera alternativas de selección múltiple - con una ponderación de 50%.
El examen final consiste en una evaluación escrita que cons"
AEA605_3,AEA605,Dirección Estratégica de RRHH,6,programa,documentos/semestre_06/06_AEA605_direccion_estrategica_de_rrhh.pdf,"asignatura considera cuatro trabajos y un examen final.
Los cuatro trabajos consisten en una evaluación escrita que considera alternativas de selección múltiple - con una ponderación de 50%.
El examen final consiste en una evaluación escrita que considera alternativas de selección múltiple - con una ponderación de 50%.
 
 3. RESULTADOS DE APRENDIZAJE
Resultados  de
Aprendizaje Descripción
RAA1 Caracterizar los elementos esenciales de la administración de Recursos Humanos, los desafíos que enfrenta y la planeación estratégica
de la misma, en el ámbito de una administración moderna.
RAA2 Explicar los subsistemas de Recursos Humanos y la relevancia que cada uno cumple en la organización.
RAA3 Describir los componentes teóricos y metodológicos de la gestión de Recursos Humanos por competencias, desde la perspectiva de la
administración integral de una organización.
RAA4 Caracterizar la forma de abordar los procesos de reclutamiento, selección e incorporación para atraer a los mejores candidatos para la
organización, desde una perspectiva del rol gerencial y de la gestión transversal de los Recursos Humanos.
RAA5
Relacionar los planes de desarrollo para distintos grupos etarios presentes en la dotación de las organizaciones, el cuidado del capital
intelectual y el análisis y descripción de puestos, desde la perspectiva de la gestión transversal de los Recursos Humanos por
competencias.
RAA6 Relacionar la capacitación y el entrenamiento con la función de Desarrollo y el proceso de"
AEA605_4,AEA605,Dirección Estratégica de RRHH,6,programa,documentos/semestre_06/06_AEA605_direccion_estrategica_de_rrhh.pdf,"del capital
intelectual y el análisis y descripción de puestos, desde la perspectiva de la gestión transversal de los Recursos Humanos por
competencias.
RAA6 Relacionar la capacitación y el entrenamiento con la función de Desarrollo y el proceso de evaluación del desempeño con la
administración de carreras, en el ámbito de la gestión transversal de los Recursos Humanos por competencias.
RAA7
Relacionar los componentes de las remuneraciones, beneficios y su administración, como también el fin de la relación laboral con los
programas de desvinculación de la organización, desde una perspectiva de la gestión por competencias y la planificación de los
Recursos Humanos.
RAA8 Analizar el alcance de la actividad de higiene y seguridad en el trabajo, sus consecuencias económicas, sociales y su marco legal, desde
la perspectiva de la gestión transversal y preventiva de los Recursos Humanos.
RAA9 Aplicar los componentes metodológicos de la planeación estratégica de Recursos Humanos, según análisis de casos reales o simulados.
RAA10 Aplicar los componentes metodológicos relativos a los diferentes subprocesos de gestión de Recursos Humanos, según análisis de casos
reales o simulados.
 4. APORTES AL PERFIL DE EGRESO
Los aportes al perfil de egreso de las asignaturas transversales deben ser verificados en la matriz de tributación. 

[Página 2]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 07 marzo 2023
Página: 2 de 5
 5. CONTENIDOS, ACTIVIDADES Y ACTITUDES
5.1 Contenido: Cátedra
N"
AEA605_5,AEA605,Dirección Estratégica de RRHH,6,programa,documentos/semestre_06/06_AEA605_direccion_estrategica_de_rrhh.pdf,"reso de las asignaturas transversales deben ser verificados en la matriz de tributación. 

[Página 2]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 07 marzo 2023
Página: 2 de 5
 5. CONTENIDOS, ACTIVIDADES Y ACTITUDES
5.1 Contenido: Cátedra
N° Unidad Tema
1  Personas,  trabajo  y
diversidad  en  una  sociedad
organizacional.
PERSONAS, TRABAJO Y DIVERSIDAD EN UNA SOCIEDAD ORGANIZACIONAL.
2  Dinamica  del
comportamiento  de  las
personas  en  la  organización.
DINAMICA DEL COMPORTAMIENTO DE LAS PERSONAS EN LA ORGANIZACIÓN.
3 Gestion de personas y su
impacto  en  la  estrategia
empresarial.
GESTION DE PERSONAS Y SU IMPACTO EN LA ESTRATEGIA EMPRESARIAL.
4  Direccion  de  recursos
humanos  por  competencias. DIRECCION DE RECURSOS HUMANOS POR COMPETENCIAS.
5 Gestion funcional integrada
de recursos humanos. GESTION FUNCIONAL INTEGRADA DE RECURSOS HUMANOS.
6  Tendencias  actuales  y
futuras en recursos humanos. TENDENCIAS ACTUALES Y FUTURAS EN RECURSOS HUMANOS.
5.2 Contenido: Trabajo Personal
N° Unidad Tema
1  Personas,  trabajo  y
diversidad  en  una  sociedad
organizacional.
SABERES ACTITUDINALES
• Demostrar una actitud proactiva, de respeto y de actuar ético en todas las instancias propias de la asignatura.
• Participación activa en todas las actividades y respeto de los cronogramas asignados.
• Demostrar una alta colaboración a su equipo de trabajo.
1  Personas,  trabajo  y
diversidad  en  una  sociedad
organizacional.
SABERES PROCEDIMENTALES
En el desarrollo del curso y"
AEA605_6,AEA605,Dirección Estratégica de RRHH,6,programa,documentos/semestre_06/06_AEA605_direccion_estrategica_de_rrhh.pdf,"va en todas las actividades y respeto de los cronogramas asignados.
• Demostrar una alta colaboración a su equipo de trabajo.
1  Personas,  trabajo  y
diversidad  en  una  sociedad
organizacional.
SABERES PROCEDIMENTALES
En el desarrollo del curso y las tareas asignadas deberá respetarse los protocolos siguientes:
• Utilizar las técnicas y estrategias propias del contenido del curso.
• Realizar la toma de decisiones y propuestas en base a la teoría base del curso.
• Asignación de roles en los equipos de trabajo.
• Aspectos de comunicación dentro del equipo de trabajo: toma de decisiones, resolución de conflictos y negociación.
• Presentación de resultados en lenguaje formal y respetando las documentaciones de apoyo.
• Realizar la cita de fuentes según normativa.
 6. ESTRATEGIAS METODOLÓGICAS
Los métodos de enseñanza utilizados en la asignatura son los siguientes: 
1. Método tradicional:  a través de este método, el docente informa a los estudiantes sobre diversos saberes (conceptuales, procedimentales y
actitudinales) mediante  clases expositivas y demostraciones, complementadas por libros de texto.
2. Método facilitador de la comprensión : a través de este método, el docente ayuda a los estudiantes a construir significado para comprender ideas y
procesos claves; los guía en discusiones en torno a problemas complejos, textos, casos, proyectos o situaciones mediante el cuestionamiento, el
establecimiento de pruebas y la reflexión sobre procesos.
3. Método de revisión del desem"
AEA605_7,AEA605,Dirección Estratégica de RRHH,6,programa,documentos/semestre_06/06_AEA605_direccion_estrategica_de_rrhh.pdf,"mprender ideas y
procesos claves; los guía en discusiones en torno a problemas complejos, textos, casos, proyectos o situaciones mediante el cuestionamiento, el
establecimiento de pruebas y la reflexión sobre procesos.
3. Método de revisión del desempeño: a través de este método, el docente apoya la habilidad de los estudiantes para transferir sus aprendizajes con el
objeto de lograr desempeñarse autónomamente y con la complejidad necesaria. El docente establece resultados de aprendizaje claros en torno al
desempeño y supervisa, a través del modelamiento y la retroalimentación, el desarrollo de las habilidades en el contexto de oportunidades de aprendizaje
para desempeñarse. 
En la práctica esto se traduce en: 
El curso contempla una actividad central la cual es un proceso investigativo grupal sobre alguno de los cinco temas propuestos en la Unidad 6, el trabajo
deberá ser sistemático durante todo el semestre, ya que será evaluado periódicamente y corresponderá cada uno de los informes de avance a una nota de
control y el informe final a una nota de cátedra.
Consideraciones Generales: El docente conformará cinco grupos, en base a su propio criterio, evitando los equipos de alumnos ya conformados y asignará a
cada uno alguno de los temas de la Unidad 6 para que desarrollen una investigación paulatina, esta acción debe desarrollarse en la segunda semana de
clase y no debiere durar más de 20 minutos en total y sólo se restringe a configurar los grupos de trabajo y asignar los te"
AEA605_8,AEA605,Dirección Estratégica de RRHH,6,programa,documentos/semestre_06/06_AEA605_direccion_estrategica_de_rrhh.pdf,"temas de la Unidad 6 para que desarrollen una investigación paulatina, esta acción debe desarrollarse en la segunda semana de
clase y no debiere durar más de 20 minutos en total y sólo se restringe a configurar los grupos de trabajo y asignar los temas.
Primer Producto: En la cuarta semana de clases los grupos de alumnos determinados en la segunda semana, deberán exponer su plan de investigación al
curso, señalando que esperan lograr y que contactos externos han realizado o pretenden realizar, que fuentes bibliográficas han identificado y que
herramientas y material de apoyo de programa PÚLSAR utilizarán, esta actividad no puede durar más de 15 minutos por grupo, donde se evaluará
principalmente la coherencia del plan de investigación, el cual debe ser apoyado con una carta Gantt. Se entrega al docente informe escrito junto a la
presentación realizada, previo al inicio de la exposición en la misma clase, la que servirá de guía para la evaluación.
Segundo Producto: En la séptima semana de clases los grupos de alumnos previamente determinados, deberán exponer su avance en la investigación al
curso, señalando principales hallazgos e inconvenientes, debiendo enriquecer el trabajo con el aporte de sus compañeros y las correcciones y/o sugerencias
del docente. Se debe recordar el uso de las herramientas y material de apoyo de programa PÚLSAR utilizarán, esta actividad no puede durar más de 20
minutos por grupo, donde se evaluará principalmente el avance realizado de acuerdo a la c"
AEA605_9,AEA605,Dirección Estratégica de RRHH,6,programa,documentos/semestre_06/06_AEA605_direccion_estrategica_de_rrhh.pdf,"sugerencias
del docente. Se debe recordar el uso de las herramientas y material de apoyo de programa PÚLSAR utilizarán, esta actividad no puede durar más de 20
minutos por grupo, donde se evaluará principalmente el avance realizado de acuerdo a la carta Gantt propuesta en el primer producto y ajustada, además
del trabajo sistemático realizado.  Se entrega al docente informe escrito junto a la presentación realizada, previo al inicio de la exposición en la misma
clase, la que servirá de guía para la evaluación.
Tercer Producto:  En la semana de clases del 20 de octubre al 9 de noviembre de 2014 los grupos de trabajo deberán exponer el informe final de su
investigación al curso y al docente(s), enfatizando la utilización de las herramientas y material de apoyo de programa PÚLSAR, esta actividad no puede
durar más de 30 minutos por grupo, con preguntas incluidas, donde se evaluará principalmente la completitud de la investigación, base teórica utilizada,
estado del arte en Chile y principales desafíos, este trabajo debe ser consistente con los dos informes previos. Se entrega al docente informe escrito junto a
la presentación a realizar una semana antes de la fecha correspondiente para sus verificaciones y sugerencias de ajuste.
Nota: La exposición final (Tercer Producto) debe ser en tenida formal y previa aprobación del docente del trabajo a exponer. Además cada informe y/o
presentación debe tener las debidas citas verificables utilizando las técnicas APA.
 
 
 
 7. EVALUACIÓN"
AEA605_10,AEA605,Dirección Estratégica de RRHH,6,programa,documentos/semestre_06/06_AEA605_direccion_estrategica_de_rrhh.pdf,"a: La exposición final (Tercer Producto) debe ser en tenida formal y previa aprobación del docente del trabajo a exponer. Además cada informe y/o
presentación debe tener las debidas citas verificables utilizando las técnicas APA.
 
 
 
 7. EVALUACIÓN
    7.1. PONDERACIONES
Régimen Ponderación Componente % Componente Subcomponente % Subcomponente

[Página 3]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 07 marzo 2023
Página: 3 de 5
TODOS 62
EXAMEN 35 EXAMEN 100
CATEDRA 45
CATEDRA 1 50
CATEDRA 2 50
EJERCICIO 20
EJERCICIO 1 25
EJERCICIO 2 25
EJERCICIO 3 25
EJERCICIO 4 25
    7.2. ESTRATEGIA EVALUATIVA
Componente
Evaluativo
Resultado(s) de
Aprendizaje
Unidad que
se evalúa
Procedimiento
Evaluativo
Instrumento
Evaluativo
No hay registros

[Página 4]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 07 marzo 2023
Página: 4 de 5
    7.3. DESCRIPCIÓN DE LA ESTRATEGIA EVALUATIVA Y NORMATIVA
El sistema de evaluación de esta asignatura considera, 2 cátedras y un examen final, más 4 notas de ejercicios que ponderan 15% del total de la nota. Con
el objetivo de implementar evaluaciones que busquen aplicar conceptos y herramientas con modelos de selección múltiple, preguntas verdadero y falso,
preguntas de desarrollo y casos prácticos de análisis.
Se deja presente lo siguiente: 
Respecto al Plagio:
No se aceptará plagio en presentaciones orales, escritas o visuales y quien lo cometa será sancionado con nota uno (1,0) de acuerdo al Reglamento del
alumno de la Universidad de Las"
AEA605_11,AEA605,Dirección Estratégica de RRHH,6,programa,documentos/semestre_06/06_AEA605_direccion_estrategica_de_rrhh.pdf,"os de análisis.
Se deja presente lo siguiente: 
Respecto al Plagio:
No se aceptará plagio en presentaciones orales, escritas o visuales y quien lo cometa será sancionado con nota uno (1,0) de acuerdo al Reglamento del
alumno de la Universidad de Las Américas (Art. 72). Plagio, es el uso de un trabajo, idea o creación de otra persona, sin citar la apropiada referencia,
correspondiendo a una grave falta ética.
Componente
Evaluativo
Resultados de aprendizaje que
se evalúan
Unidades que se evalúan Instrumentos
de Evaluación
Criterios de Evaluación
Cátedra 1 -Formular,  implementar  y
administrar sistemas de control de
gestión para mantener y mejorar la
posición estratégica competitiva de
la empresa.
 
-Aplicar  técnicas,  estrategias  y
metodologías usadas en el Talento
Humano.
 
-Describir y utilizar las principales
herramientas de control de gestión
estratégico y por departamentos.
 
-Aplicar los conceptos asociados al
control de gestión estratégico y por
departamentos  través  de  un
modelo  integral.
 
-Relacionar  los  conocimientos  y
destrezas adquiridos en las áreas
de  administración  y  recursos
humanos con los intereses propios
de cada visión profesional, como el
trabajo  en  equipo,  liderazgo,
presentaciones  ante  la  dirección,
etc.
 
Unidad 1:
Las personas y el trabajo en
una sociedad organizacional:
 
 
Unidad 2:
 
El  comportamiento  de  las
personas en la organización:
 
Unidad 3:
 
Gestión  de las personas y la
estrategia empresarial:
 
Prueba escrita. Rúbrica"
AEA605_12,AEA605,Dirección Estratégica de RRHH,6,programa,documentos/semestre_06/06_AEA605_direccion_estrategica_de_rrhh.pdf,"rección,
etc.
 
Unidad 1:
Las personas y el trabajo en
una sociedad organizacional:
 
 
Unidad 2:
 
El  comportamiento  de  las
personas en la organización:
 
Unidad 3:
 
Gestión  de las personas y la
estrategia empresarial:
 
Prueba escrita. Rúbrica diseñada en función de 3 criterios:
 
Criterio 1: (20%)
 
5 V o F (justificando)
4 Selección múltiple con 5 alternativas
Nota: Cada pregunta se valoriza con 4 puntos, o si
prefiere puede agregar nivel de dificultad en las
preguntas pero no sobrepase el puntaje asignado.
El alumno deberá  interpretar, explicar y resumir
respecto de la creación de las preguntas en función
de 3 niveles: Básico, Medio y Alto.
 
Criterio 2: (40%)
Se entrega un caso con 4 preguntas
Nota:  Cada pregunta se valoriza en 5 puntos,
puede también agregar nivel de dificultad en las
preguntas pero no sobrepase el puntaje asignado.
Criterio 3: (40%)
 
Se entrega un caso con 4 preguntas
Nota: Cada pregunta se valoriza con 5 puntos, o si
prefiere puede agregar nivel de dificultad en las
preguntas pero no sobrepase el puntaje asignado.
Componente
Evaluativo
Resultados de aprendizaje que
se evalúan
Unidades  que  se
evalúan
Instrumentos  de
Evaluación
Criterios de Evaluación
Cátedra 2 -Explicar las técnicas, estrategias y
metodologías  usadas  para  la
dirección estratégica de personas
dentro de una organización.
 
-Formular,  implementar  y
administrar  distintos  sistemas  de
control de gestión para mantener y
mejorar las relaciones humanas con
relación a la  est"
AEA605_13,AEA605,Dirección Estratégica de RRHH,6,programa,documentos/semestre_06/06_AEA605_direccion_estrategica_de_rrhh.pdf,"y
metodologías  usadas  para  la
dirección estratégica de personas
dentro de una organización.
 
-Formular,  implementar  y
administrar  distintos  sistemas  de
control de gestión para mantener y
mejorar las relaciones humanas con
relación a la  estratégica funcional
de la empresa.
 
-Realizar  responsablemente  las
exigencias propias de la asignatura.
Unidad 4:
Modelos de Dirección
de Recursos Humanos
por Competencias
 
 
Unidad 5:
 
Tendencia   de
 administración
estratégica  de  
recursos humanos.
 
Prueba escrita. Rúbrica diseñada en función de 3 criterios:
 
Criterio 1: (20%)
 
5 V o F (justificando)
4 Selección múltiple con 5 alternativas
Nota: Cada pregunta se valoriza con 4 puntos, o si
prefiere puede agregar nivel de dificultad en las
preguntas pero no sobrepase el puntaje asignado.
El alumno deberá  interpretar, explicar y resumir
respecto de la creación de las preguntas en función
de 3 niveles: Básico, Medio y Alto.
 
Criterio 2: (40%)
Se entrega un caso con 4 preguntas
Nota:  Cada pregunta se valoriza en 5 puntos,
puede también agregar nivel de dificultad en las
preguntas pero no sobrepase el puntaje asignado.
 
Criterio 3: (40%)
Se entrega un caso con 4 preguntas
Nota: Cada pregunta se valoriza con 5 puntos, o si
prefiere puede agregar nivel de dificultad en las
preguntas pero no sobrepase el puntaje asignado.
 
 
 
 8. RECURSOS DE APRENDIZAJE
    8.1 BIBLIOGRAFÍA BÁSICA
Autor(es) Año Título Lugar Editorial Ejemplares Estado LINK
Alles, Martha Alicia 2000 Direcc"
AEA605_14,AEA605,Dirección Estratégica de RRHH,6,programa,documentos/semestre_06/06_AEA605_direccion_estrategica_de_rrhh.pdf,"fiere puede agregar nivel de dificultad en las
preguntas pero no sobrepase el puntaje asignado.
 
 
 
 8. RECURSOS DE APRENDIZAJE
    8.1 BIBLIOGRAFÍA BÁSICA
Autor(es) Año Título Lugar Editorial Ejemplares Estado LINK
Alles, Martha Alicia 2000 Direccion  estrategica  de
recursos  humanos BUENOS AIRES GRANICA 68
Existente
en recursos
electrónicos
https://recursos-electronicos.udla.
cl:2190/es/ereader/udlacl/66665?pag
e=1
Alles, Martha Alicia 2000 Direccion  estrategica  de
recursos  humanos BUENOS AIRES GRANICA 50
Existente
en recursos
electrónicos
https://recursos-electronicos.udla.
cl:2190/es/ereader/udlacl/66665?pag
e=1
Alles, Martha Alicia 2000 Gestion por competencias BUENOS AIRES GRANICA 91

[Página 5]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 07 marzo 2023
Página: 5 de 5
Chiavenato, Idalberto 1988 Administracion  de  recursos
humanos MEXICO MCGRAW-HILL 2
Existente
en recursos
electrónicos
https://recursos-electronicos.udla.
cl:2106/lib/laureatemhe/reader.acti
on?docID=3214388=1
Chiavenato, Idalberto 2000 Administracion  de  recursos
humanos
SANTAFE  DE
BOGOTA MCGRAW-HILL 101
Existente
en recursos
electrónicos
https://recursos-electronicos.udla.
cl:2106/lib/laureatemhe/reader.acti
on?docID=3214388=1
    8.3 RECURSOS INFORMÁTICOS
Descripción Link Validación
PROGRAMA PÚLSAR http://www.ingenieria-udla.cl/pulsar 17/02/2017
    8.4 MATERIAL COMPLEMENTARIO
El curso utilizará como base el programa PÚLSAR (http://www.ingenieria-udla.cl/pulsar) de desarrollo de habil"
AEA605_15,AEA605,Dirección Estratégica de RRHH,6,programa,documentos/semestre_06/06_AEA605_direccion_estrategica_de_rrhh.pdf,"SOS INFORMÁTICOS
Descripción Link Validación
PROGRAMA PÚLSAR http://www.ingenieria-udla.cl/pulsar 17/02/2017
    8.4 MATERIAL COMPLEMENTARIO
El curso utilizará como base el programa PÚLSAR (http://www.ingenieria-udla.cl/pulsar) de desarrollo de habilidades para el desempeño laboral: expresión
efectiva, trabajo en equipo, autoaprendizaje y foco en el cliente; para desarrollar estas habilidades se trabajará una investigación sistemática grupal
durante el curso.
En esta asignatura el docente privilegiará una actividad única, especialmente preparada para este curso, la cual corresponde a una investigación paulatina
que acumula las evaluaciones de los controles y una nota de cátedra. El desarrollo de la investigación consta de tres partes evaluadas que los estudiantes
grupalmente deberán desarrollar desde el inicio y hasta finalizar el semestre. En el avancen del proceso investigativo, los grupos deben confeccionar 3
“productos entregables” y con eso dar cuenta de sus propios avances ante el docente.
Los cada “entregable” se componen de un informe y una exposición, cubriendo con los avances de investigación las notas que corresponda a los controles
y el informe final equivale a la segunda cátedra; estos productos  deben dar cuenta de las habilidades que el alumno debe adquirir para aprobar
satisfactoriamente el curso.
Adicionalmente,  el docente podrá  llevar adelante otros métodos alternativos de enseñanza para cubrir el resto de las unidades del programa, tales como:
1. Clases a"
AEA605_16,AEA605,Dirección Estratégica de RRHH,6,programa,documentos/semestre_06/06_AEA605_direccion_estrategica_de_rrhh.pdf,"as habilidades que el alumno debe adquirir para aprobar
satisfactoriamente el curso.
Adicionalmente,  el docente podrá  llevar adelante otros métodos alternativos de enseñanza para cubrir el resto de las unidades del programa, tales como:
1. Clases activo participativas, con espacios de reflexión;
2. Desarrollo de casos prácticos y
3. Análisis de videos
 
 10. ANEXOS
PÚLSAR  posee  un  repositorio  de  materiales  de  trabajo,  para  docentes  y  estudiantes  de  esta  asignatura  y  pueden  ser  consultados  en
http://www.ingenieria-udla.cl/pulsar  en este espacio están a disposición formatos para presentar informes escritos, mandar correspondencia, documentos 
para trabajar dinámicas de grupo, además de rúbricas para evaluación de diferentes actividades
Este curso requiere una sala de clases con equipos audiovisuales y acceso al sitio http://www.ingenieria-udla.cl/pulsar , además de un docente instructor -
facilitador del trabajo de investigación
 
Notas al Pie:"
AUD814_0,AUD814,Planificación y Gestión Tributaria,6,programa,documentos/semestre_06/06_AUD814_planificacion_y_gestion_tributaria.pdf,"[Página 1]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 02 febrero 2023
Página: 1 de 3
FAC.  DE  INGENIERÍA  Y  NEGOCIOS,
AUDITORÍA  
Programa: AUD814 
PLANIFICACIÓN Y GESTIÓN TRIBUTARIA 
Versión: 202310 
PROGRAMA DE ASIGNATURA: PLANIFICACIÓN Y GESTIÓN TRIBUTARIA - AUD814.
1. IDENTIFICACIÓN DE LA ASIGNATURA
Sigla AUD814 
Nombre PLANIFICACIÓN Y GESTIÓN TRIBUTARIA 
Créditos Totales (SCUDLA) 6 
Vigencia de la Asignatura Desde 202010 
Última Actualización 02/02/2023 
Modalidad Educativa TRADICIONAL 
Régimen Asignatura DIURNO, EXECUTIVE, ON-LINE 
Requisito ( AUD100 o AUD104 o AUD154 ) 
DISTRIBUCIÓN DE HORAS TOTALES DE LA ASIGNATURA
 
Cátedra Laboratorio Ayudantía Taller Prácticas Trabajo
Personal
Trabajo Personal en
Entornos Virtuales Total
54 0 0 0 0 0 0 54 
 2. DESCRIPCIÓN DE LA ASIGNATURA
En esta asignatura se entrega a los alumnos las normas y principios básicos que conforman el proceso impositivo logrando obtener una visión global del
sistema tributario chileno sus funciones y sus alternativas de tributación, posibilita la interpretación y el análisis de su normativa legal aplicada a la
empresa y los dueños de la inversión nacional o extranjera, a través de la aplicación y conocimiento de las disposiciones legales contenidas en los  Decreto
Ley N° 830, 825 y 824.
La asignatura tiene cuatro  unidades. En la primera se estudia el marco teórico principalmente  la estructura del sistema tributario en Chile. En la tercera,
cuarta y quinta unidad  se refieren   y relacion"
AUD814_1,AUD814,Planificación y Gestión Tributaria,6,programa,documentos/semestre_06/06_AUD814_planificacion_y_gestion_tributaria.pdf,"idas en los  Decreto
Ley N° 830, 825 y 824.
La asignatura tiene cuatro  unidades. En la primera se estudia el marco teórico principalmente  la estructura del sistema tributario en Chile. En la tercera,
cuarta y quinta unidad  se refieren   y relacionan las normas y principios básicos que conforman el fenómeno impositivo  chileno  a través de la aplicación y
conocimiento de las disposiciones legales contenidas en el Decreto Ley N° 830 que regula las actuaciones de la administración tributaria y los sujetos
pasivos de la obligación tributaria en Chile, DL825 Ley del IVA con todas sus nueva modificaciones y DL 824 Ley de la Renta en que aplica todo el ciclo de
tributación con un criterio que le sirva a  los profesionales no contadores para la toma de decisiones.
AUD 814 se ha estado actualizado permanentemente desde hace 5 años motivada por las distintas y constantes  reformas tributarias ocurridas en nuestro
país.
Tiene como requisito AUD100, ya que esta asignatura le entrega todos los conocimientos contables básico, indispensables para el aprendizaje de la
tributación
La asignatura AUD 814 es disciplinaria, teórico-práctica, desarrollándose fundamentalmente en el saber conceptual y procedimental, por cuanto se enfoca
en que el estudiante aprenda y utilice los saberes conceptuales y procedimentales iniciales de los  todos los hechos gravados en nuestro país.
Conceptualmente los estudiantes deben  identificar y  analizar  la normativa vigente de la ley tributaria, teniendo cuida"
AUD814_2,AUD814,Planificación y Gestión Tributaria,6,programa,documentos/semestre_06/06_AUD814_planificacion_y_gestion_tributaria.pdf,"diante aprenda y utilice los saberes conceptuales y procedimentales iniciales de los  todos los hechos gravados en nuestro país.
Conceptualmente los estudiantes deben  identificar y  analizar  la normativa vigente de la ley tributaria, teniendo cuidado que esté vigente (por muchas
reformas que le han afectado) de todo el ciclo de  procedimientos para el pago de  los impuestos  que los contribuyentes está obligados a portar en arcas
fiscales.  Deben identificar ingresos susceptibles de ser gravados y saber
que impuesto le afectan de acuerdo a la normativa vigente, procedimientos aplicar 
Procedimentalmente los estudiantes deben identificar y aplicar los  impuestos de todo el ciclo tributario del contribuyente utilizando una herramienta
tecnológica que les permita calcular y procesar la información (Excel). Todo esto considerando que  el Ingeniero Comercial tiene un perfil muy distinto a
Contador Auditor. Este último va a determinar e realizar toda la operatoria, determinar impuestos y entregar informes al Servicio de Impuestos Internos, a
diferencia del Ingeniero Comercial que debe entender en forma global el sistema tributario y sus funciones, la obligación de pagar impuestos, y como le
afecta en caer en incumplimientos, elusiones y evasiones. Debe ser capaz de leer un estado financiero (no elaborar)  analizar e interpretar la información
para la toma de decisiones.
Actitudinalmente, los estudiantes deben mostrar una actitud analítica con respecto a los resultados y las concl"
